pl_name,pl_orbper,pl_rade,st_teff,pl_orbsmax,pl_insol,pl_eqt,log_orbper,log_insol,radius_earth_ratio,hz_proximity,habitable
Kepler-602 b,15.28469497,1.84,6170.0,0.1231,84.23,773.0,2.7902257078189705,4.445353484534206,1.84,0.0,0
Kepler-602 b,15.28467725,2.7,5763.0,0.1224,124.4,852.0,2.790224619680097,4.83150862819882,2.7,0.0,0
Kepler-602 b,15.28469497,1.84,6170.0,0.1231,84.23,773.0,2.7902257078189705,4.445353484534206,1.84,0.0,0
Kepler-603 b,21.05358596,2.35,5960.0,0.1484,42.09,650.0,3.093475217241691,3.763290951627747,2.35,0.0,0
Kepler-603 b,21.05358596,2.35,5960.0,0.1484,42.09,650.0,3.093475217241691,3.763290951627747,2.35,0.0,0
Kepler-603 b,21.05358596,2.35,5960.0,0.1484,42.09,650.0,3.093475217241691,3.763290951627747,2.35,0.0,0
Kepler-603 b,21.05349939,2.75,5751.0,0.1502,67.48,731.0,3.0934712917952774,4.226541731833486,2.75,0.0,0
Kepler-603 c,127.9075774,5.8,5960.0,0.4942,3.8,356.0,4.8590956933220975,1.5686159179138452,5.8,0.0,0
Kepler-603 c,127.905412,8.03,5751.0,0.5001,6.09,401.0,4.859078895099439,1.958685340544036,8.03,0.0,0
Kepler-603 c,127.9075774,5.8,5960.0,0.4942,3.8,356.0,4.8590956933220975,1.5686159179138452,5.8,0.0,0
Kepler-603 c,127.9075774,5.8,5960.0,0.4942,3.8,356.0,4.8590956933220975,1.5686159179138452,5.8,0.0,0
Kepler-603 d,6.2171292,1.22,5960.0,0.0658,214.09,976.0,1.9764572561053133,5.371056545188342,1.22,0.0,0
Kepler-603 d,6.2171292,1.22,5960.0,0.0658,214.09,976.0,1.9764572561053133,5.371056545188342,1.22,0.0,0
Kepler-603 d,6.2171292,1.22,5960.0,0.0658,214.09,976.0,1.9764572561053133,5.371056545188342,1.22,0.0,0
Kepler-603 d,6.21716039,1.81,5751.0,0.0666,343.21,1098.0,1.9764615777589432,5.8412519362316475,1.81,0.0,0
Kepler-604 b,25.85499978,2.4,6122.0,0.1735,38.81,637.0,3.29045201516528,3.684118137012226,2.4,0.0,0
Kepler-604 b,25.85501786,2.42,6122.0,0.1735,38.81,637.0,3.290452688410264,3.684118137012226,2.42,0.0,0
Kepler-604 b,25.85501786,2.42,6122.0,0.1735,38.81,637.0,3.290452688410264,3.684118137012226,2.42,0.0,0
Kepler-604 b,25.85501786,2.42,6122.0,0.1735,38.81,637.0,3.290452688410264,3.684118137012226,2.42,0.0,0
Kepler-605 b,3.383540239,1.65,5300.0,0.042,389.19,1133.0,1.4778566716553343,5.966633799977474,1.65,0.0,0
Kepler-605 b,3.383538066,1.33,5438.0,0.0429,285.94,1049.0,1.4778561759371658,5.659273134670244,1.33,0.0,0
Kepler-605 b,3.383538066,1.33,5438.0,0.0429,285.94,1049.0,1.4778561759371658,5.659273134670244,1.33,0.0,0
Kepler-605 b,3.383538066,1.33,5438.0,0.0429,285.94,1049.0,1.4778561759371658,5.659273134670244,1.33,0.0,0
Kepler-605 c,2.358951515,0.8,5438.0,0.0337,463.37,1183.0,1.2116288761705165,6.140681648253896,0.8,0.0,0
Kepler-605 c,2.358952404,0.96,5300.0,0.033,630.43,1278.0,1.2116291408364035,6.44798708845731,0.96,0.0,0
Kepler-605 c,2.358951515,0.8,5438.0,0.0337,463.37,1183.0,1.2116288761705165,6.140681648253896,0.8,0.0,0
Kepler-605 c,2.358951515,0.8,5438.0,0.0337,463.37,1183.0,1.2116288761705165,6.140681648253896,0.8,0.0,0
Kepler-606 b,24.31574009,2.8,6242.0,0.17,51.53,683.0,3.2314263402305574,3.9613844349658702,2.8,0.0,0
Kepler-606 b,24.31575992,2.78,6241.0,0.1693,50.35,679.0,3.231427123537392,3.9386649363745674,2.78,0.0,0
Kepler-606 b,24.31575992,2.78,6241.0,0.1693,50.35,679.0,3.231427123537392,3.9386649363745674,2.78,0.0,0
Kepler-606 b,24.31575992,2.78,6241.0,0.1693,50.35,679.0,3.231427123537392,3.9386649363745674,2.78,0.0,0
Kepler-607 b,0.638163204,0.99,5244.0,0.0135,2928.31,1876.0,0.49357561660916316,7.982522179397294,0.99,0.0,0
Kepler-607 b,0.638163204,0.99,5244.0,0.0135,2928.31,1876.0,0.49357561660916316,7.982522179397294,0.99,0.0,0
Kepler-607 b,0.638162933,0.91,5244.0,0.0135,2928.31,1874.0,0.49357545117996676,7.982522179397294,0.91,0.0,0
Kepler-607 b,0.638163204,0.99,5244.0,0.0135,2928.31,1876.0,0.49357561660916316,7.982522179397294,0.99,0.0,0
Kepler-607 c,39.6769617,2.98,5244.0,0.2122,11.85,473.0,3.7056618805838095,2.553343811341229,2.98,0.0,0
Kepler-607 c,39.6766071,2.29,5244.0,0.2122,11.85,473.0,3.705653163080565,2.553343811341229,2.29,0.0,0
Kepler-607 c,39.6769617,2.98,5244.0,0.2122,11.85,473.0,3.7056618805838095,2.553343811341229,2.98,0.0,0
Kepler-607 c,39.6769617,2.98,5244.0,0.2122,11.85,473.0,3.7056618805838095,2.553343811341229,2.98,0.0,0
Kepler-608 b,6.412515037,4.03,6026.0,0.0685,308.76,1069.0,2.0031697929221237,5.735797804088212,4.03,0.0,0
Kepler-608 b,6.412512953,3.89,6026.0,0.0685,308.76,1069.0,2.0031695117759427,5.735797804088212,3.89,0.0,0
Kepler-608 b,6.412515037,4.03,6026.0,0.0685,308.76,1069.0,2.0031697929221237,5.735797804088212,4.03,0.0,0
Kepler-608 b,6.412515037,4.03,6026.0,0.0685,308.76,1069.0,2.0031697929221237,5.735797804088212,4.03,0.0,0
Kepler-609 b,6.521210666,2.6,5822.0,0.0682,178.27,932.0,2.017727117822944,5.188893049266747,2.6,0.0,0
Kepler-609 b,6.521209629,2.54,5822.0,0.0682,178.27,932.0,2.017726979946196,5.188893049266747,2.54,0.0,0
Kepler-609 b,6.521210666,2.6,5822.0,0.0682,178.27,932.0,2.017727117822944,5.188893049266747,2.6,0.0,0
Kepler-609 b,6.521210666,2.6,5822.0,0.0682,178.27,932.0,2.017727117822944,5.188893049266747,2.6,0.0,0
Kepler-61 b,59.8780258,2.19,4016.0,0.2522,1.31,273.0,4.108872285300965,0.8372475245337022,2.19,0.6941176470588235,1
Kepler-61 b,59.877824,2.17,4014.0,0.2523,1.3,272.0,4.1088689704705015,0.832909122935104,2.17,0.7058823529411764,1
Kepler-61 b,59.877824,2.17,4014.0,0.2523,1.3,272.0,4.1088689704705015,0.832909122935104,2.17,0.7058823529411764,1
Kepler-61 b,59.877824,2.17,4014.0,0.2523,1.3,272.0,4.1088689704705015,0.832909122935104,2.17,0.7058823529411764,1
Kepler-610 b,6.996926239,3.21,5713.0,0.0719,147.07,888.0,2.0790572477233713,4.997685134920627,3.21,0.0,0
Kepler-610 b,6.996926554,3.28,5713.0,0.0719,147.07,888.0,2.079057287113505,4.997685134920627,3.28,0.0,0
Kepler-610 b,6.996926554,3.28,5713.0,0.0719,147.07,888.0,2.079057287113505,4.997685134920627,3.28,0.0,0
Kepler-610 b,6.996926554,3.28,5713.0,0.0719,147.07,888.0,2.079057287113505,4.997685134920627,3.28,0.0,0
Kepler-610 c,151.86392,2.63,5713.0,0.5594,2.43,318.0,5.029548113866405,1.2325602611778486,2.63,0.0,0
Kepler-610 c,151.86392,2.63,5713.0,0.5594,2.43,318.0,5.029548113866405,1.2325602611778486,2.63,0.0,0
Kepler-610 c,151.86392,2.63,5713.0,0.5594,2.43,318.0,5.029548113866405,1.2325602611778486,2.63,0.0,0
Kepler-610 c,151.863949,2.41,5713.0,0.5594,2.43,318.0,5.029548303577602,1.2325602611778486,2.41,0.0,0
Kepler-611 b,2.437033302,1.61,5984.0,0.0365,834.02,1371.0,1.234608687084649,6.727455676659817,1.61,0.0,0
Kepler-611 b,2.437033302,1.61,5984.0,0.0365,834.02,1371.0,1.234608687084649,6.727455676659817,1.61,0.0,0
Kepler-611 b,2.437029217,2.04,5573.0,0.0351,1237.66,1513.0,1.2346074985589444,7.121785429119812,2.04,0.0,0
Kepler-611 b,2.437033302,1.61,5984.0,0.0365,834.02,1371.0,1.234608687084649,6.727455676659817,1.61,0.0,0
Kepler-612 b,3.722156413,2.42,5618.0,0.0451,288.29,1051.0,1.5522655624264556,5.667429645190403,2.42,0.0,0
Kepler-612 b,3.722156413,2.42,5618.0,0.0451,288.29,1051.0,1.5522655624264556,5.667429645190403,2.42,0.0,0
Kepler-612 b,3.722156413,2.42,5618.0,0.0451,288.29,1051.0,1.5522655624264556,5.667429645190403,2.42,0.0,0
Kepler-612 b,3.722158895,2.33,5617.0,0.0452,283.28,1046.0,1.5522660880336423,5.6499596679586945,2.33,0.0,0
Kepler-613 b,15.77979614,2.19,5941.0,0.1232,60.96,713.0,2.8201755519783713,4.1264890155486675,2.19,0.0,0
Kepler-613 b,15.77979614,2.19,5941.0,0.1232,60.96,713.0,2.8201755519783713,4.1264890155486675,2.19,0.0,0
Kepler-613 b,15.77979614,2.19,5941.0,0.1232,60.96,713.0,2.8201755519783713,4.1264890155486675,2.19,0.0,0
Kepler-613 b,15.77980122,2.11,5941.0,0.1232,60.96,713.0,2.820175854723362,4.1264890155486675,2.11,0.0,0
Kepler-614 b,14.03491514,2.35,5258.0,0.1027,39.97,641.0,2.710375172260946,3.7128400915587796,2.35,0.0,0
Kepler-614 b,14.03490255,2.41,5258.0,0.1027,39.97,641.0,2.710374334876421,3.7128400915587796,2.41,0.0,0
Kepler-614 b,14.03491514,2.35,5258.0,0.1027,39.97,641.0,2.710375172260946,3.7128400915587796,2.35,0.0,0
Kepler-614 b,14.03491514,2.35,5258.0,0.1027,39.97,641.0,2.710375172260946,3.7128400915587796,2.35,0.0,0
Kepler-615 b,10.35584657,1.36,4523.0,0.0756,19.18,534.0,2.429732727600114,3.004692014925463,1.36,0.0,0
Kepler-615 b,10.35584657,1.36,4523.0,0.0756,19.18,534.0,2.429732727600114,3.004692014925463,1.36,0.0,0
Kepler-615 b,10.35584657,1.36,4523.0,0.0756,19.18,534.0,2.429732727600114,3.004692014925463,1.36,0.0,0
Kepler-615 b,10.35586478,1.92,4646.0,0.085,34.93,620.0,2.4297343311780844,3.581572601125427,1.92,0.0,0
Kepler-616 b,9.99761851,2.48,6004.0,0.0927,129.18,860.0,2.3976787502681502,4.868918108144241,2.48,0.0,0
Kepler-616 b,9.99760285,2.82,6004.0,0.0927,129.18,860.0,2.3976773263224898,4.868918108144241,2.82,0.0,0
Kepler-616 b,9.99761851,2.48,6004.0,0.0927,129.18,860.0,2.3976787502681502,4.868918108144241,2.48,0.0,0
Kepler-616 b,9.99761851,2.48,6004.0,0.0927,129.18,860.0,2.3976787502681502,4.868918108144241,2.48,0.0,0
Kepler-616 c,90.4113556,3.37,6004.0,0.4024,6.86,413.0,4.515369711443086,2.061786606441115,3.37,0.0,0
Kepler-616 c,90.4117992,3.96,6004.0,0.4024,6.86,413.0,4.515374564220083,2.061786606441115,3.96,0.0,0
Kepler-616 c,90.4113556,3.37,6004.0,0.4024,6.86,413.0,4.515369711443086,2.061786606441115,3.37,0.0,0
Kepler-616 c,90.4113556,3.37,6004.0,0.4024,6.86,413.0,4.515369711443086,2.061786606441115,3.37,0.0,0
Kepler-616 d,51.0672495,2.62,6004.0,0.2749,14.69,499.0,3.952536142656898,2.753023566744941,2.62,0.0,0
Kepler-616 d,51.0672495,2.62,6004.0,0.2749,14.69,499.0,3.952536142656898,2.753023566744941,2.62,0.0,0
Kepler-616 d,51.0674355,2.44,6004.0,0.2749,14.69,499.0,3.9525397149536787,2.753023566744941,2.44,0.0,0
Kepler-616 d,51.0672495,2.62,6004.0,0.2749,14.69,499.0,3.952536142656898,2.753023566744941,2.62,0.0,0
Kepler-617 b,1.682696148,1.27,3678.0,0.0218,76.13,753.0,0.9868223141915131,4.345492309945908,1.27,0.0,0
Kepler-617 b,1.682696148,1.27,3678.0,0.0218,76.13,753.0,0.9868223141915131,4.345492309945908,1.27,0.0,0
Kepler-617 b,1.682696148,1.27,3678.0,0.0218,76.13,753.0,0.9868223141915131,4.345492309945908,1.27,0.0,0
Kepler-617 b,1.682695938,1.23,3669.0,0.0219,74.7,750.0,0.9868222359120522,4.3267781604434035,1.23,0.0,0
Kepler-618 b,3.595769645,2.39,6108.0,0.0468,581.32,1252.0,1.525136237973242,6.3670201248100025,2.39,0.0,0
Kepler-618 b,3.595769013,2.39,5762.0,0.046,666.88,1296.0,1.5251361004554609,6.504108516680756,2.39,0.0,0
Kepler-618 b,3.595769645,2.39,6108.0,0.0468,581.32,1252.0,1.525136237973242,6.3670201248100025,2.39,0.0,0
Kepler-618 b,3.595769645,2.39,6108.0,0.0468,581.32,1252.0,1.525136237973242,6.3670201248100025,2.39,0.0,0
Kepler-619 b,5.40426917,2.85,6122.0,0.0611,312.93,1073.0,1.8569648257939535,5.749170031119376,2.85,0.0,0
Kepler-619 b,5.404272197,2.69,6122.0,0.0611,312.93,1073.0,1.8569652984473046,5.749170031119376,2.69,0.0,0
Kepler-619 b,5.404272197,2.69,6122.0,0.0611,312.93,1073.0,1.8569652984473046,5.749170031119376,2.69,0.0,0
Kepler-619 b,5.404272197,2.69,6122.0,0.0611,312.93,1073.0,1.8569652984473046,5.749170031119376,2.69,0.0,0
Kepler-619 c,1.208465026,1.5,6122.0,0.0225,2307.65,1768.0,0.7922977158412096,7.744418217094073,1.5,0.0,0
Kepler-619 c,1.208465026,1.5,6122.0,0.0225,2307.65,1768.0,0.7922977158412096,7.744418217094073,1.5,0.0,0
Kepler-619 c,1.208462378,1.64,6122.0,0.0225,2307.65,1767.0,0.792296516817654,7.744418217094073,1.64,0.0,0
Kepler-619 c,1.208465026,1.5,6122.0,0.0225,2307.65,1768.0,0.7922977158412096,7.744418217094073,1.5,0.0,0
Kepler-619 d,11.678948452,4.35,6122.0,0.1021,112.07,830.0,2.5399430159172294,4.728007095947154,4.35,0.0,0
Kepler-619 d,11.678948452,4.35,6122.0,0.1021,112.07,830.0,2.5399430159172294,4.728007095947154,4.35,0.0,0
Kepler-619 d,11.67894236,4.17,6122.0,0.1021,112.07,830.0,2.5399425354356273,4.728007095947154,4.17,0.0,0
Kepler-619 d,11.678948452,4.35,6122.0,0.1021,112.07,830.0,2.5399430159172294,4.728007095947154,4.35,0.0,0
Kepler-62 b,5.714890717,1.33,4797.0,0.0538,69.81,737.0,1.9043275553826067,4.260000233663683,1.33,0.0,0
Kepler-62 b,5.714890717,1.33,4797.0,0.0538,69.81,737.0,1.9043275553826067,4.260000233663683,1.33,0.0,0
Kepler-62 b,5.714890717,1.33,4797.0,0.0538,69.81,737.0,1.9043275553826067,4.260000233663683,1.33,0.0,0
Kepler-62 b,5.71489692,1.33,4926.0,0.0561,73.38,747.0,1.9043284791500061,4.309187088496924,1.33,0.0,0
Kepler-62 c,12.4416871,0.59,4797.0,0.0904,24.73,569.0,2.5983608554907986,3.2476576262936527,0.59,0.0,0
Kepler-62 c,12.4416871,0.59,4797.0,0.0904,24.73,569.0,2.5983608554907986,3.2476576262936527,0.59,0.0,0
Kepler-62 c,12.4418003,0.57,4926.0,0.0942,26.03,576.0,2.598369277017241,3.2969473602883563,0.57,0.0,0
Kepler-62 c,12.4416871,0.59,4797.0,0.0904,24.73,569.0,2.5983608554907986,3.2476576262936527,0.59,0.0,0
Kepler-62 d,18.16407876,1.96,4797.0,0.1164,14.91,501.0,2.9530376288016185,2.7669478423496954,1.96,0.0,0
Kepler-62 d,18.16407876,1.96,4797.0,0.1164,14.91,501.0,2.9530376288016185,2.7669478423496954,1.96,0.0,0
Kepler-62 d,18.16407304,1.98,4926.0,0.1212,15.72,508.0,2.953037330326491,2.8166056076565558,1.98,0.0,0
Kepler-62 d,18.16407876,1.96,4797.0,0.1164,14.91,501.0,2.9530376288016185,2.7669478423496954,1.96,0.0,0
Kepler-62 e,122.3863812,1.73,4797.0,0.4152,1.17,265.0,4.815320742333837,0.7747271675523681,1.73,0.8588235294117649,1
Kepler-62 e,122.3863812,1.73,4797.0,0.4152,1.17,265.0,4.815320742333837,0.7747271675523681,1.73,0.8588235294117649,1
Kepler-62 e,122.3863812,1.73,4797.0,0.4152,1.17,265.0,4.815320742333837,0.7747271675523681,1.73,0.8588235294117649,1
Kepler-62 e,122.3858681,1.72,4926.0,0.4324,1.24,269.0,4.815316583843557,0.8064758658669485,1.72,0.7764705882352941,1
Kepler-62 f,267.283301,1.42,4797.0,0.699,0.41,205.0,5.59204351546477,0.3435897043900769,1.42,0.24705882352941155,1
Kepler-62 f,267.283301,1.42,4797.0,0.699,0.41,205.0,5.59204351546477,0.3435897043900769,1.42,0.24705882352941155,1
Kepler-62 f,267.282521,1.43,4926.0,0.7279,0.44,207.0,5.5920406080861484,0.36464311358790924,1.43,0.2823529411764705,1
Kepler-62 f,267.283301,1.42,4797.0,0.699,0.41,205.0,5.59204351546477,0.3435897043900769,1.42,0.24705882352941155,1
Kepler-620 b,12.91385906,2.49,6253.0,0.1053,122.66,849.0,2.632885398084041,4.817535864130423,2.49,0.0,0
Kepler-620 b,12.91375431,2.74,6253.0,0.1053,122.66,849.0,2.63287786959077,4.817535864130423,2.74,0.0,0
Kepler-620 b,12.91375431,2.74,6253.0,0.1053,122.66,849.0,2.63287786959077,4.817535864130423,2.74,0.0,0
Kepler-620 b,12.91375431,2.74,6253.0,0.1053,122.66,849.0,2.63287786959077,4.817535864130423,2.74,0.0,0
Kepler-621 b,2.628113746,1.9,3941.0,0.0311,70.0,738.0,1.2887128840216167,4.2626798770413155,1.9,0.0,0
Kepler-621 b,2.628113746,1.9,3941.0,0.0311,70.0,738.0,1.2887128840216167,4.2626798770413155,1.9,0.0,0
Kepler-621 b,2.628117322,1.77,3939.0,0.031,69.56,737.0,1.2887138696572633,4.256463411698536,1.77,0.0,0
Kepler-621 b,2.628113746,1.9,3941.0,0.0311,70.0,738.0,1.2887128840216167,4.2626798770413155,1.9,0.0,0
Kepler-622 b,14.28228147,1.82,4102.0,0.0978,9.38,446.0,2.7266940834564912,2.3398808777377424,1.82,0.0,0
Kepler-622 b,14.28226676,1.64,3679.0,0.0909,4.38,369.0,2.7266931209034126,1.682688374173693,1.64,0.0,0
Kepler-622 b,14.28226676,1.64,3679.0,0.0909,4.38,369.0,2.7266931209034126,1.682688374173693,1.64,0.0,0
Kepler-622 b,14.28226676,1.64,3679.0,0.0909,4.38,369.0,2.7266931209034126,1.682688374173693,1.64,0.0,0
Kepler-623 b,9.07097734,3.23,5672.0,0.0854,109.61,825.0,2.3096577566386527,4.706010500914163,3.23,0.0,0
Kepler-623 b,9.07097734,3.23,5672.0,0.0854,109.61,825.0,2.3096577566386527,4.706010500914163,3.23,0.0,0
Kepler-623 b,9.07098164,2.94,5672.0,0.0854,109.61,825.0,2.3096581836080454,4.706010500914163,2.94,0.0,0
Kepler-623 b,9.07097734,3.23,5672.0,0.0854,109.61,825.0,2.3096577566386527,4.706010500914163,3.23,0.0,0
Kepler-624 b,14.58649607,2.05,6157.0,0.119,93.38,793.0,2.7464049028373663,4.547329186298241,2.05,0.0,0
Kepler-624 b,14.58649607,2.05,6157.0,0.119,93.38,793.0,2.7464049028373663,4.547329186298241,2.05,0.0,0
Kepler-624 b,14.58649856,2.45,6063.0,0.1172,124.89,852.0,2.746405062591027,4.835408509778168,2.45,0.0,0
Kepler-624 b,14.58649607,2.05,6157.0,0.119,93.38,793.0,2.7464049028373663,4.547329186298241,2.05,0.0,0
Kepler-625 b,7.75192755,1.89,5604.0,0.0768,124.47,852.0,2.1692739675375003,4.832066686171609,1.89,0.0,0
Kepler-625 b,7.75192492,2.17,6077.0,0.0807,215.38,977.0,2.1692736670322255,5.377036121259428,2.17,0.0,0
Kepler-625 b,7.75192492,2.17,6077.0,0.0807,215.38,977.0,2.1692736670322255,5.377036121259428,2.17,0.0,0
Kepler-625 b,7.75192492,2.17,6077.0,0.0807,215.38,977.0,2.1692736670322255,5.377036121259428,2.17,0.0,0
Kepler-625 c,4.1653651,1.18,6077.0,0.0533,493.74,1202.0,1.641975787391861,6.2040323720500075,1.18,0.0,0
Kepler-625 c,4.1653651,1.18,6077.0,0.0533,493.74,1202.0,1.641975787391861,6.2040323720500075,1.18,0.0,0
Kepler-625 c,4.16536757,1.0,5604.0,0.0508,284.49,1048.0,1.6419762655767252,5.654207002212929,1.0,0.0,0
Kepler-625 c,4.1653651,1.18,6077.0,0.0533,493.74,1202.0,1.641975787391861,6.2040323720500075,1.18,0.0,0
Kepler-626 b,14.48585199,2.17,5741.0,0.1086,83.76,772.0,2.7399268322538695,4.4398237334000985,2.17,0.0,0
Kepler-626 b,14.48585199,2.17,5741.0,0.1086,83.76,772.0,2.7399268322538695,4.4398237334000985,2.17,0.0,0
Kepler-626 b,14.48585199,2.17,5741.0,0.1086,83.76,772.0,2.7399268322538695,4.4398237334000985,2.17,0.0,0
Kepler-626 b,14.48584765,2.88,5784.0,0.115,89.16,784.0,2.73992655199802,4.501585869731521,2.88,0.0,0
Kepler-627 b,40.6994443,3.36,6419.0,0.2327,52.05,685.0,3.7304878025768735,3.971234865059992,3.36,0.0,0
Kepler-627 b,40.6994443,3.36,6419.0,0.2327,52.05,685.0,3.7304878025768735,3.971234865059992,3.36,0.0,0
Kepler-627 b,40.6994443,3.36,6419.0,0.2327,52.05,685.0,3.7304878025768735,3.971234865059992,3.36,0.0,0
Kepler-627 b,40.6992062,3.2,6419.0,0.2327,52.05,685.0,3.7304820926523465,3.971234865059992,3.2,0.0,0
Kepler-629 b,7.2385854,1.43,5441.0,0.0706,121.04,846.0,2.1088286544263006,4.804348859848469,1.43,0.0,0
Kepler-629 b,7.2385854,1.43,5441.0,0.0706,121.04,846.0,2.1088286544263006,4.804348859848469,1.43,0.0,0
Kepler-629 b,7.23858162,1.34,5411.0,0.0712,104.51,816.0,2.1088281956095645,4.658805735154001,1.34,0.0,0
Kepler-629 b,7.2385854,1.43,5441.0,0.0706,121.04,846.0,2.1088286544263006,4.804348859848469,1.43,0.0,0
Kepler-63 b,9.434151089,5.57,5650.0,0.0873,91.83,789.0,2.345084184943894,4.530769863411841,5.57,0.0,0
Kepler-63 b,9.43414171,5.73,5578.0,0.0858,92.39,791.0,2.345083286068256,4.536784273121627,5.73,0.0,0
Kepler-63 b,9.434151089,5.57,5650.0,0.0873,91.83,789.0,2.345084184943894,4.530769863411841,5.57,0.0,0
Kepler-63 b,9.434151089,5.57,5650.0,0.0873,91.83,789.0,2.345084184943894,4.530769863411841,5.57,0.0,0
Kepler-630 b,161.4743937,4.79,6036.0,0.5755,8.83,440.0,5.090520412122427,2.285438934159075,4.79,0.0,0
Kepler-630 b,161.4743937,4.79,6036.0,0.5755,8.83,440.0,5.090520412122427,2.285438934159075,4.79,0.0,0
Kepler-630 b,161.4743937,4.79,6036.0,0.5755,8.83,440.0,5.090520412122427,2.285438934159075,4.79,0.0,0
Kepler-630 b,161.4746786,3.25,5761.0,0.5729,3.27,343.0,5.090522165627972,1.4516138272405332,3.25,0.0,0
Kepler-631 b,17.97979059,2.18,6397.0,0.133,82.87,769.0,2.9433747599280813,4.42926798099632,2.18,0.0,0
Kepler-631 b,17.97979059,2.18,6397.0,0.133,82.87,769.0,2.9433747599280813,4.42926798099632,2.18,0.0,0
Kepler-631 b,17.97979059,2.18,6397.0,0.133,82.87,769.0,2.9433747599280813,4.42926798099632,2.18,0.0,0
Kepler-631 b,17.97979816,2.89,6141.0,0.1447,111.12,828.0,2.9433751587732875,4.719569726296587,2.89,0.0,0
Kepler-632 b,30.99660733,2.42,5275.0,0.1813,17.77,524.0,3.46562987624161,2.9322598505984176,2.42,0.0,0
Kepler-632 b,30.99660733,2.42,5275.0,0.1813,17.77,524.0,3.46562987624161,2.9322598505984176,2.42,0.0,0
Kepler-632 b,30.99664113,2.43,5324.0,0.1885,14.72,500.0,3.465630932603048,2.7549337870010606,2.43,0.0,0
Kepler-632 b,30.99660733,2.42,5275.0,0.1813,17.77,524.0,3.46562987624161,2.9322598505984176,2.42,0.0,0
Kepler-633 b,8.50340718,2.18,6282.0,0.0824,492.55,1201.0,2.2516503848330847,6.201624170863897,2.18,0.0,0
Kepler-633 b,8.50340718,2.18,6282.0,0.0824,492.55,1201.0,2.2516503848330847,6.201624170863897,2.18,0.0,0
Kepler-633 b,8.50339249,1.95,5877.0,0.0815,257.22,1021.0,2.2516488390704885,5.553811934746573,1.95,0.0,0
Kepler-633 b,8.50340718,2.18,6282.0,0.0824,492.55,1201.0,2.2516503848330847,6.201624170863897,2.18,0.0,0
Kepler-633 c,23.783247,2.45,6282.0,0.1636,124.95,853.0,3.210167900708113,4.835885002798619,2.45,0.0,0
Kepler-633 c,23.7832097,2.01,5877.0,0.1618,65.26,725.0,3.2101663956580255,4.1935863968717495,2.01,0.0,0
Kepler-633 c,23.783247,2.45,6282.0,0.1636,124.95,853.0,3.210167900708113,4.835885002798619,2.45,0.0,0
Kepler-633 c,23.783247,2.45,6282.0,0.1636,124.95,853.0,3.210167900708113,4.835885002798619,2.45,0.0,0
Kepler-634 b,5.16950177,1.61,6458.0,0.0592,526.76,1222.0,1.8196180842516205,6.268641634914616,1.61,0.0,0
Kepler-634 b,5.16950177,1.61,6458.0,0.0592,526.76,1222.0,1.8196180842516205,6.268641634914616,1.61,0.0,0
Kepler-634 b,5.16949729,2.06,6011.0,0.0578,694.32,1309.0,1.8196173580987165,6.54437217125334,2.06,0.0,0
Kepler-634 b,5.16950177,1.61,6458.0,0.0592,526.76,1222.0,1.8196180842516205,6.268641634914616,1.61,0.0,0
Kepler-635 b,23.44970494,2.71,6188.0,0.1764,97.94,802.0,3.196618147954403,4.594513605799563,2.71,0.0,0
Kepler-635 b,23.44971004,2.53,6078.0,0.1697,86.97,779.0,3.1966183565458555,4.476995847264583,2.53,0.0,0
Kepler-635 b,23.44971004,2.53,6078.0,0.1697,86.97,779.0,3.1966183565458555,4.476995847264583,2.53,0.0,0
Kepler-635 b,23.44971004,2.53,6078.0,0.1697,86.97,779.0,3.1966183565458555,4.476995847264583,2.53,0.0,0
Kepler-636 b,16.080657264,4.43,5303.0,0.1185,33.64,614.0,2.837946669118859,3.5450090836942345,4.43,0.0,0
Kepler-636 b,16.080661147,2.8,4700.0,0.1022,10.71,461.0,2.8379468964520056,2.460443177609626,2.8,0.0,0
Kepler-636 b,16.080661147,2.8,4700.0,0.1022,10.71,461.0,2.8379468964520056,2.460443177609626,2.8,0.0,0
Kepler-636 b,16.080661147,2.8,4700.0,0.1022,10.71,461.0,2.8379468964520056,2.460443177609626,2.8,0.0,0
Kepler-637 b,23.20584623,2.76,6722.0,0.1734,130.61,862.0,3.1865941837390173,4.879843003846233,2.76,0.0,0
Kepler-637 b,23.20579353,5.86,5460.0,0.1867,238.21,1002.0,3.186592006576655,5.477341827222697,5.86,0.0,0
Kepler-637 b,23.20584623,2.76,6722.0,0.1734,130.61,862.0,3.1865941837390173,4.879843003846233,2.76,0.0,0
Kepler-637 b,23.20584623,2.76,6722.0,0.1734,130.61,862.0,3.1865941837390173,4.879843003846233,2.76,0.0,0
Kepler-638 b,6.07972888,3.18,5446.0,0.0617,524.78,1221.0,1.957235613187092,6.2648828742958145,3.18,0.0,0
Kepler-638 b,6.07972888,3.18,5446.0,0.0617,524.78,1221.0,1.957235613187092,6.2648828742958145,3.18,0.0,0
Kepler-638 b,6.07972016,2.32,5460.0,0.0632,360.77,1111.0,1.9572343815007494,5.891008650783611,2.32,0.0,0
Kepler-638 b,6.07972888,3.18,5446.0,0.0617,524.78,1221.0,1.957235613187092,6.2648828742958145,3.18,0.0,0
Kepler-639 b,10.21420496,2.17,5850.0,0.0915,176.4,929.0,2.417181274688014,5.178407069875479,2.17,0.0,0
